AuthorID,Author,Date,Content,Attachments,Reactions,Channel_name,Attachment_type,ReactionsCount,Content_Length,dt
9.07865E+17,atharv_terse#1554,2022-05-18 08:17:00,Today's tasks,https://cdn.discordapp.com/attachments/969722928876888104/976315098857603082/20220518_081717.jpg,null,day-planning,image,0,13,2022-05-18
7.88988E+17,Eshu_Gupta#8549,2022-05-18 09:13:00,"Today's tasks
#Career
Temple run complete
VR/AR chapter 1
Game dev on unity

#Personality
Meditation
Writing
Gym

#People
Call parents
Call didi
Chat with frnds
Miscellaneous",null,🔥 (1),day-planning,null,1,174,2022-05-18
7.80077E+17,Yogesh DM#4474,2022-05-18 09:26:00,,https://cdn.discordapp.com/attachments/969722928876888104/976332418535522314/IMG20220518092551.jpg,🔥 (1),day-planning,image,1,,2022-05-18
7.79746E+17,hitman#9339,2022-05-18 09:47:00,"Today's task
Meeting with design team to discuss about branding
Work on video script 
Attend townhall event
Talk to Mamaji and mom
Go on a walk 
Watch mahabharat 2 episodes",null,🔥 (1),day-planning,null,1,172,2022-05-18
7.23498E+17,IIT R  Nikhil#1266,2022-05-18 09:55:00,LS done,null,null,physical-fitness,null,0,7,2022-05-18
7.51843E+17,rupz#8120,2022-05-18 10:00:00,Day 3 done,null,null,meditation,null,0,10,2022-05-18
8.31834E+17,Priyanshi#7806,2022-05-18 10:00:00,"@Tarun_17 under finance mission , in corporate finance goal do I need to watch the whole playlist of 36 lectures or just one lecture on which I landed with the link.
One more thing there is no submission option for task .
Can you please clarify?",null,null,finance,null,0,245,2022-05-18
7.60486E+17,mewtwo#5793,2022-05-18 10:15:00,"Today's task
1. Breakfast
2. Swimming pass[×]
3. Tt
4. Ds-2
5. Solving Questions
6. Laundry
7. Room cleaning
8. Call with parents",null,null,day-planning,null,0,129,2022-05-18
7.86272E+17,Hemant_06#9312,2022-05-18 11:22:00,"waking up around 8:00 in morning, I used to sit outside my home talking to my neighbors ( Grand Parents ) and helping them in filling water. After that I get ready and if have any Bank work get that finish first and if not then just look for solving maths problems, if found interesting sharing with friends and having a good discussion on that and related stuffs. Then in afternoon I used to do sometimes CP, sometimes GD and sometimes Movies. Then in evening I used to share my daily experience with my friends, ranting, laughing and all these and getting know what they are exploring. Then After Dinner, its family time sitting all together, talking, playing simple games and related stuffs. So that's how I used to spent my Day.",null,🔥 (2),daily-experiences,null,2,732,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 11:33:00,"Wowww🔥 🔥 
Loved the rhyming🌟 

It clearly shows the dream mindset with which you are currently operating💪 

Keep igniting this fire further Priyanshi❤️‍🔥",null,null,writing,null,0,153,2022-05-18
8.17014E+17,Shi_vam#0108,2022-05-18 11:47:00,"Day 10: Read about the new programming language developed by rajini fans
rajini++: The Superstar Programming Language: https://towardsdatascience.com/rajini-the-superstar-programming-language-db5187f2cc71",null,null,reading,null,0,204,2022-05-18
8.17014E+17,Shi_vam#0108,2022-05-18 11:50:00,"Listen to this daily habit podcast for making day happier:
https://podcasts.google.com/feed/aHR0cHM6Ly93d3cuc3ByZWFrZXIuY29tL3Nob3cvMzM2Nzk5NC9lcGlzb2Rlcy9mZWVk/episode/aHR0cHM6Ly9hcGkuc3ByZWFrZXIuY29tL2VwaXNvZGUvNDk3NzY2MzI?ep=14",null,🔥 (1),podcasts,null,1,230,2022-05-18
8.22772E+17,Mohit#8674,2022-05-18 11:52:00,"Great findings @anuj 
These are the learning that one should keep in mind before taking customer feedback.

Would love to know your thoughts what a person should keep in mind while taking customer feedback. How should they pave the path for the user they are taking feedback with?",null,❤️ (2),product-management,null,2,280,2022-05-18
9.17643E+17,Ishant#1670,2022-05-18 11:54:00,"#career
1.midsem prep DS for Cs. 
2.prep for DSA exam. 

#Personality 
Gym and running 

#people 
Call with parents.",null,null,self-mirror-talk,null,0,116,2022-05-18
8.41046E+17,Splendid_satyam#3256,2022-05-18 11:56:00,"Absolutely Aman! Creativity is the solution in difficult times...

History has shown us from time to time... It's not about resources and marketing budget... It's about using it creatively to create win-win situations. 

What's your favourite marketing case study??",null,null,marketing,null,0,265,2022-05-18
8.22772E+17,Mohit#8674,2022-05-18 11:58:00,"Hola guys,
Was completely inactive for past 10 days. Got shifted to new work place, setting up the things and many more things were to be done. Now I am back with my daily task list

1. Task creation flow making, finding and fixing problems
2. Brainstorming on why bills are not paid
3. Session with Manasvi
4. Teardown AMAs attending
5. Talk to family
6. Movie of left with time",null,null,day-planning,null,0,379,2022-05-18
8.22772E+17,Mohit#8674,2022-05-18 12:00:00,"Aah the streak that I loved the most has been off for 1.5 month now and it hurts after coming a long way with the consistency that i made once of 4 months.

Going to start once again the streak.",null,🔥 (1),physical-fitness,null,1,194,2022-05-18
7.82873E+17,goliyapriyanka#0705,2022-05-18 13:31:00,"Day_6 done!!!💫 
Feeling motivated!!!!💫",null,null,self-mirror-talk,null,0,38,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 13:33:00,"I am restarting my day-planning streak deriving inspiration from you all.
So here's my to-do list of today:",https://cdn.discordapp.com/attachments/969722928876888104/976394613973712946/IMG_20220518_133104.jpg,null,day-planning,image,0,107,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 13:35:00,@chachacha it seems you too have relapsed your day planning streak. Let's restart the streak together?🔥,null,null,day-planning,null,0,103,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 13:37:00,"Had been meditating almost regularly but not actively.
So I am restarting my active meditation streak🌟 

Day 1 done
Took time to enter the flow state. I am slowly starting to gain energy from meditation",null,null,meditation,null,0,202,2022-05-18
7.47722E+17,Divyansh#4279,2022-05-18 14:17:00,"To-do
1. Morning Routine
2. Meditation
3. Research
4. Ticket Booking
5. Book Reading
6. Call
7. Time with family
8. Car practice",null,null,day-planning,null,0,128,2022-05-18
7.20384E+17,SimpHunter#2160,2022-05-18 14:32:00,"To do 
1 Routine 
2 Office stuff 
3 Research
4 Call Family and Brother 
5 Meet Manager",null,null,day-planning,null,0,86,2022-05-18
7.26164E+17,Mohit#0722,2022-05-18 14:36:00,,https://cdn.discordapp.com/attachments/969722928876888104/976410536990371850/unknown.jpeg,null,day-planning,image,0,,2022-05-18
7.86207E+17,ashiitaa__#1449,2022-05-18 14:48:00,"parent or child component actually kya function k hote h ese simple words m bole to kya hota h?? 
@jai2201",null,null,software-development,null,0,106,2022-05-18
7.47722E+17,Divyansh#4279,2022-05-18 14:50:00,"Word: Audacious
Meaning: Showing a willingness to take surprisingly bold risks
Use: He set an audacious goal for him to achieve.",null,null,vocabulary,null,0,128,2022-05-18
8.11144E+17,Explorin#4311,2022-05-18 14:51:00,"Take me to this place, Radhu",null,😍 (1),art--music,null,1,28,2022-05-18
7.56779E+17,rashwal#0936,2022-05-18 14:55:00,S,null,👀 (1),vocabulary,null,1,1,2022-05-18
7.79048E+17,Priyanshu Solanki#0864,2022-05-18 15:05:00,"Tasks:
Gamedev on unity
Go to market
Call a friend
Spend time with friends",null,null,day-planning,null,0,74,2022-05-18
8.11144E+17,Explorin#4311,2022-05-18 15:07:00,Life-transformational observations😍,null,💪 (1),life-updates,null,1,35,2022-05-18
7.26164E+17,Mohit#0722,2022-05-18 15:08:00,"Hey @everyone 
This is one of my favorite songs. 
Gave it a shot, hope you all like it.",null,null,art--music,null,0,87,2022-05-18
7.26164E+17,Mohit#0722,2022-05-18 15:09:00,,https://cdn.discordapp.com/attachments/917775672510910464/976418772770488330/Snapchat-530034581.mp4,❤️ (21),art--music,video,21,,2022-05-18
8.01666E+17,anuj#7534,2022-05-18 15:11:00,Soothing,null,null,art--music,null,0,8,2022-05-18
7.86207E+17,ashiitaa__#1449,2022-05-18 15:31:00,and use of onSearchChange,null,null,software-development,null,0,25,2022-05-18
8.22455E+17,MFageria#6769,2022-05-18 17:41:00,"It's great. 
I am at home now 😌",null,null,intros,null,0,31,2022-05-18
7.51843E+17,rupz#8120,2022-05-18 18:00:00,"Hey Shivam,
Overall balance is improved from the previous iteration.
1. One thing you can still work on is Fonts. The font choices can be improved, the main font is not very soothing to eyes. And as i suggested to use one simple font(sans serif).
Also try to write the most important info with the fancy font, in this case it will be ""Shreyansh's Birthday party"" and use sans serif for rest of info.
2. And you introduced the second colour i.e which is not very complimentary with the green colour. Try choosing better color and better positioning of colors.",null,null,design,null,0,558,2022-05-18
7.51843E+17,rupz#8120,2022-05-18 18:02:00,Its great Mohit🤩 .Really liked both the things-  your singing and the guitar part as well.,null,null,art--music,null,0,90,2022-05-18
7.60346E+17,argus#2468,2022-05-18 18:44:00,"3/4 completed 

Tasks for rest of the day: 
1. Marketing plan 
2. Meditation 
3. ADA practical 
4. College community work.",null,null,day-planning,null,0,122,2022-05-18
7.81842E+17,Aman Vishwakarma#7206,2022-05-18 19:53:00,Marketing Pitch https://www.youtube.com/watch?v=Lb55kGWCZy0,null,null,marketing,null,0,59,2022-05-18
7.81842E+17,Aman Vishwakarma#7206,2022-05-18 19:54:00,Sure Satyam! I will share my favorite Marketing Case study by tonight with link,null,null,marketing,null,0,79,2022-05-18
7.8945E+17,Meghul#1182,2022-05-18 20:26:00,,https://cdn.discordapp.com/attachments/969722928876888104/976498581311750244/unknown.png,🤩 (2),day-planning,image,2,,2022-05-18
7.8945E+17,Meghul#1182,2022-05-18 20:26:00,"Day 1
6/11 tasks completed",null,null,day-planning,null,0,26,2022-05-18
6.65931E+17,Mohit#0923,2022-05-18 20:31:00,Day 7 skipped day 8 done,null,null,meditation,null,0,24,2022-05-18
8.16363E+17,Prashant Jindal#5435,2022-05-18 20:39:00,"My goals for today!!
Hope to achieve them before I sleep 🙂",https://cdn.discordapp.com/attachments/969722928876888104/976501766151614574/Screenshot_2022-05-18_at_8.33.17_PM.png,null,day-planning,image,0,58,2022-05-18
7.26164E+17,Mohit#0722,2022-05-18 20:51:00,Thank you 😁❤️,null,null,art--music,null,0,13,2022-05-18
8.11144E+17,Explorin#4311,2022-05-18 21:08:00,My Yesterday's routine snapshot...really sorry for not being able to unload it yesterday itself....couldn't feel pumped up to share it in the day itself,https://cdn.discordapp.com/attachments/969722928876888104/976509053935157368/Screenshot_2022-05-18_at_9.07.09_PM.png,null,day-planning,image,0,152,2022-05-18
8.11144E+17,Explorin#4311,2022-05-18 21:10:00,"My Dream Life Routine for today,

I have already conquered 70% of it and really want to give my fullest in the rest of the day.",https://cdn.discordapp.com/attachments/969722928876888104/976509486539878420/Screenshot_2022-05-18_at_9.08.29_PM.png,❤️‍🔥 (2),day-planning,image,2,127,2022-05-18
8.96068E+17,T!rth#4120,2022-05-18 22:11:00,"Tomorrow's goals:

1) Complete assignments
2) Complete the next goals of Explorin
3) Little workout
4) Play squash
5) Call Parents
6) Call Adi",null,null,day-planning,null,0,142,2022-05-18
8.96068E+17,T!rth#4120,2022-05-18 22:14:00,"Day 5 skipped
Day 6 done",null,null,physical-fitness,null,0,24,2022-05-18
8.31834E+17,Priyanshi#7806,2022-05-18 23:00:00,"Summary of what I learnt today
Corporate finance
What is it?
Every decision that a buisness makes has financial implications, and any decision which affects the finance of a buisness is corporate finance decision.
Marketing :- The financial analysis of pricing and product strategies.
Accounting :- Information for making better financial decision
OB :- Assessing and increasing the financial value of Human.
Corporate Strategy :- Assessing the financial payoff to creating and augmating barriers to entry
Production and operations management:- Financial consequences of production and operating decisions
Financial view of firms:
Assets 
Assets in place:- Existing investment,Generate cash flows today including long lived (fixed) and short-lived (capital) assets
Growth assets:- Expected value that will be created by future investment.
Liabilities
Debt:- Fixed claim on cash flows Little or no role in management. Fixed Maturity.Tax deductible.
Equity :- Residual claim on cash flows significant role in management perpetual lives
* * Corporate finance is centred on maximising the value of buisness**
Data visualization
Making different charts
Line 
Bar
Heapmap
Scatter plot

 
Solved one assignment about net value worth and short term finance used in corporate
Solved one assignment about plotting values against given data",null,🔥 (1),finance,null,1,1329,2022-05-18
8.16363E+17,Prashant Jindal#5435,2022-05-18 23:34:00,Just the video on which you landed.,null,null,finance,null,0,35,2022-05-18
9.76544E+17,puneet#5804,2022-05-18 23:35:00,"Hello everyone, I am Puneet .I am from Punjab
Currently pursuing Btech Cse 1 st year at NIT Delhi 
Talking about my dream life i want to find out my passion . At present I don't have much  knowledge about  various fields in engineering and others. I have not learned any extra skill during my college life .
I also  lacks confidence . And don't interact much with classmates or seniors .
Very weak communication skills.

I want to fulfil the wishes of my family  and want to gain financial security in life.",null,null,intros,null,0,507,2022-05-18
